securities_trader,price,buy,sell,securities_trader_id,stock_id,date
合庫,1285.0,0,4000,1020,6442,2025-12-29
合庫,1290.0,70,0,1020,6442,2025-12-29
合庫,1295.0,0,9,1020,6442,2025-12-29
合庫,1300.0,0,1000,1020,6442,2025-12-29
合庫台中,1285.0,0,2000,1021,6442,2025-12-29
合庫台中,1290.0,32,0,1021,6442,2025-12-29
合庫台中,1300.0,0,30,1021,6442,2025-12-29
合庫台南,1280.0,0,1000,1022,6442,2025-12-29
合庫台南,1290.0,1005,0,1022,6442,2025-12-29
合庫台南,1295.0,280,0,1022,6442,2025-12-29
合庫台南,1305.0,10,0,1022,6442,2025-12-29
合庫台南,1315.0,115,0,1022,6442,2025-12-29
合庫高雄,1280.0,1000,1000,1023,6442,2025-12-29
合庫高雄,1285.0,1000,0,1023,6442,2025-12-29
合庫高雄,1290.0,100,35,1023,6442,2025-12-29
合庫高雄,1315.0,0,30,1023,6442,2025-12-29
合庫嘉義,1290.0,20,0,1024,6442,2025-12-29
合庫嘉義,1295.0,20,1000,1024,6442,2025-12-29
合庫嘉義,1310.0,15,0,1024,6442,2025-12-29
合庫基隆,1290.0,60,30,1025,6442,2025-12-29
合庫基隆,1320.0,1000,0,1025,6442,2025-12-29
合庫彰化,1285.0,2,0,1028,6442,2025-12-29
合庫彰化,1310.0,0,100,1028,6442,2025-12-29
合庫鳳山,1295.0,0,2,1029,6442,2025-12-29
合庫鳳山,1315.0,0,1000,1029,6442,2025-12-29
合庫鳳山,1320.0,0,1000,1029,6442,2025-12-29
合庫新竹,1285.0,0,113,102A,6442,2025-12-29
合庫新竹,1290.0,0,1002,102A,6442,2025-12-29
合庫自強,1280.0,0,2000,102C,6442,2025-12-29
合庫自強,1285.0,50,0,102C,6442,2025-12-29
合庫自強,1290.0,2100,0,102C,6442,2025-12-29
合庫自強,1305.0,0,8000,102C,6442,2025-12-29
合庫自強,1310.0,0,16,102C,6442,2025-12-29
合庫桃園,1300.0,1000,0,102E,6442,2025-12-29
合庫桃園,1305.0,10,0,102E,6442,2025-12-29
合庫三重,1290.0,1000,0,102G,6442,2025-12-29
土銀,1280.0,0,40,1030,6442,2025-12-29
土銀,1315.0,30,0,1030,6442,2025-12-29
土銀台中,1285.0,1000,0,1031,6442,2025-12-29
土銀台中,1295.0,10,0,1031,6442,2025-12-29
土銀高雄,1290.0,0,1000,1033,6442,2025-12-29
土銀新竹,1310.0,2,0,1035,6442,2025-12-29
土銀玉里,1285.0,1000,0,1036,6442,2025-12-29
土銀玉里,1290.0,10,0,1036,6442,2025-12-29
土銀玉里,1295.0,10,0,1036,6442,2025-12-29
土銀玉里,1300.0,0,1000,1036,6442,2025-12-29
土銀花蓮,1280.0,1000,0,1037,6442,2025-12-29
土銀花蓮,1290.0,0,1000,1037,6442,2025-12-29
土銀花蓮,1310.0,1000,0,1037,6442,2025-12-29
土銀和平,1290.0,100,0,1038,6442,2025-12-29
土銀建國,1295.0,100,0,103A,6442,2025-12-29
土銀建國,1315.0,1000,0,103A,6442,2025-12-29
土銀彰化,1295.0,200,0,103B,6442,2025-12-29
土銀彰化,1320.0,1000,0,103B,6442,2025-12-29
土銀白河,1290.0,0,1000,103C,6442,2025-12-29
土銀白河,1325.0,1000,0,103C,6442,2025-12-29
臺銀,1280.0,25,0,1040,6442,2025-12-29
臺銀,1290.0,261,45,1040,6442,2025-12-29
