securities_trader,price,buy,sell,securities_trader_id,stock_id,date
合庫,1630.0,10000,0,1020,6442,2026-01-29
合庫,1675.0,0,1000,1020,6442,2026-01-29
合庫,1690.0,1000,0,1020,6442,2026-01-29
合庫,1710.0,1000,0,1020,6442,2026-01-29
合庫,1715.0,2000,0,1020,6442,2026-01-29
合庫,1725.0,1410,5200,1020,6442,2026-01-29
合庫台中,1695.0,1000,0,1021,6442,2026-01-29
合庫台中,1720.0,20,4,1021,6442,2026-01-29
合庫台中,1725.0,1110,218,1021,6442,2026-01-29
合庫台南,1700.0,0,8000,1022,6442,2026-01-29
合庫台南,1720.0,0,1030,1022,6442,2026-01-29
合庫台南,1725.0,10,2266,1022,6442,2026-01-29
合庫高雄,1660.0,1000,0,1023,6442,2026-01-29
合庫高雄,1720.0,0,1000,1023,6442,2026-01-29
合庫高雄,1725.0,9050,625,1023,6442,2026-01-29
合庫嘉義,1710.0,0,1000,1024,6442,2026-01-29
合庫嘉義,1725.0,80,1030,1024,6442,2026-01-29
合庫基隆,1725.0,1100,4030,1025,6442,2026-01-29
合庫彰化,1725.0,300,2010,1028,6442,2026-01-29
合庫鳳山,1695.0,2000,0,1029,6442,2026-01-29
合庫鳳山,1720.0,0,1000,1029,6442,2026-01-29
合庫鳳山,1725.0,0,2007,1029,6442,2026-01-29
合庫新竹,1715.0,100,0,102A,6442,2026-01-29
合庫新竹,1720.0,100,10,102A,6442,2026-01-29
合庫新竹,1725.0,556,1209,102A,6442,2026-01-29
合庫自強,1725.0,100,155,102C,6442,2026-01-29
合庫桃園,1675.0,1000,0,102E,6442,2026-01-29
合庫桃園,1695.0,0,1000,102E,6442,2026-01-29
合庫桃園,1705.0,0,1000,102E,6442,2026-01-29
合庫桃園,1710.0,1000,0,102E,6442,2026-01-29
合庫桃園,1725.0,1503,1050,102E,6442,2026-01-29
合庫西台,1650.0,2000,0,102F,6442,2026-01-29
合庫西台,1695.0,0,1000,102F,6442,2026-01-29
合庫西台,1720.0,0,1019,102F,6442,2026-01-29
合庫西台,1725.0,5,2120,102F,6442,2026-01-29
合庫三重,1720.0,10,0,102G,6442,2026-01-29
合庫三重,1725.0,60,0,102G,6442,2026-01-29
土銀,1695.0,0,1000,1030,6442,2026-01-29
土銀,1705.0,1,70,1030,6442,2026-01-29
土銀,1720.0,10,7010,1030,6442,2026-01-29
土銀,1725.0,50,650,1030,6442,2026-01-29
土銀台中,1725.0,10,2,1031,6442,2026-01-29
土銀台南,1725.0,0,260,1032,6442,2026-01-29
土銀高雄,1725.0,25,1,1033,6442,2026-01-29
土銀嘉義,1725.0,0,50,1034,6442,2026-01-29
土銀新竹,1720.0,20,0,1035,6442,2026-01-29
土銀玉里,1650.0,0,1000,1036,6442,2026-01-29
土銀和平,1700.0,5,0,1038,6442,2026-01-29
土銀和平,1705.0,0,1000,1038,6442,2026-01-29
土銀和平,1720.0,5,0,1038,6442,2026-01-29
土銀士林,1725.0,25,0,1039,6442,2026-01-29
土銀建國,1705.0,1000,1000,103A,6442,2026-01-29
土銀建國,1725.0,0,20,103A,6442,2026-01-29
土銀彰化,1720.0,0,1000,103B,6442,2026-01-29
土銀彰化,1725.0,1000,0,103B,6442,2026-01-29
土銀白河,1725.0,0,50,103C,6442,2026-01-29
土銀南港,1720.0,0,300,103F,6442,2026-01-29
土銀南港,1725.0,500,1000,103F,6442,2026-01-29
臺銀,1665.0,1000,0,1040,6442,2026-01-29
