securities_trader,price,buy,sell,securities_trader_id,stock_id,date
合庫,39.0,0,3000,1020,2338,2026-01-14
合庫,39.2,0,1000,1020,2338,2026-01-14
合庫台中,39.0,0,50,1021,2338,2026-01-14
合庫台中,39.2,5000,0,1021,2338,2026-01-14
合庫台南,38.4,1000,0,1022,2338,2026-01-14
合庫台南,38.85,1000,0,1022,2338,2026-01-14
合庫台南,38.9,1000,0,1022,2338,2026-01-14
合庫嘉義,38.75,0,8000,1024,2338,2026-01-14
合庫彰化,38.85,1000,0,1028,2338,2026-01-14
合庫彰化,38.9,3000,0,1028,2338,2026-01-14
合庫彰化,38.95,1000,0,1028,2338,2026-01-14
合庫彰化,39.25,0,1000,1028,2338,2026-01-14
合庫鳳山,38.95,0,6000,1029,2338,2026-01-14
合庫新竹,38.9,1000,0,102A,2338,2026-01-14
合庫新竹,39.25,1000,0,102A,2338,2026-01-14
合庫自強,38.75,2000,0,102C,2338,2026-01-14
合庫桃園,38.5,0,1000,102E,2338,2026-01-14
合庫桃園,38.85,0,12000,102E,2338,2026-01-14
合庫桃園,38.9,0,1000,102E,2338,2026-01-14
合庫桃園,38.95,5000,0,102E,2338,2026-01-14
合庫桃園,39.0,0,1000,102E,2338,2026-01-14
合庫桃園,39.35,1000,0,102E,2338,2026-01-14
合庫西台,38.9,2000,0,102F,2338,2026-01-14
合庫西台,39.0,0,5000,102F,2338,2026-01-14
合庫西台,39.2,0,1000,102F,2338,2026-01-14
合庫三重,38.5,0,5000,102G,2338,2026-01-14
合庫三重,38.8,0,1000,102G,2338,2026-01-14
合庫三重,38.95,1000,0,102G,2338,2026-01-14
合庫三重,39.05,0,2000,102G,2338,2026-01-14
土銀高雄,38.65,5000,0,1033,2338,2026-01-14
土銀高雄,38.95,15000,0,1033,2338,2026-01-14
土銀新竹,38.8,0,1000,1035,2338,2026-01-14
土銀新竹,38.9,0,50000,1035,2338,2026-01-14
土銀新竹,38.95,0,30000,1035,2338,2026-01-14
土銀玉里,38.75,0,2000,1036,2338,2026-01-14
土銀玉里,38.95,0,2000,1036,2338,2026-01-14
土銀玉里,39.15,0,3000,1036,2338,2026-01-14
土銀建國,39.0,0,1000,103A,2338,2026-01-14
土銀彰化,38.4,1000,0,103B,2338,2026-01-14
土銀彰化,38.6,0,1000,103B,2338,2026-01-14
臺銀,38.8,0,1000,1040,2338,2026-01-14
臺銀,38.9,0,1000,1040,2338,2026-01-14
臺銀,39.0,0,1000,1040,2338,2026-01-14
臺銀臺南,38.8,0,1000,1042,2338,2026-01-14
臺銀臺南,39.2,2000,0,1042,2338,2026-01-14
臺銀臺南,39.25,1000,0,1042,2338,2026-01-14
臺銀民權,38.35,2000,0,1043,2338,2026-01-14
臺銀民權,38.7,1000,8000,1043,2338,2026-01-14
臺銀民權,38.9,0,100,1043,2338,2026-01-14
臺銀民權,39.2,1000,0,1043,2338,2026-01-14
臺銀新竹,38.5,0,10000,1045,2338,2026-01-14
臺銀新竹,38.6,0,20000,1045,2338,2026-01-14
臺銀新竹,38.75,383,0,1045,2338,2026-01-14
臺銀新竹,38.8,0,1000,1045,2338,2026-01-14
臺銀新竹,38.9,0,1,1045,2338,2026-01-14
臺銀新竹,38.95,117,0,1045,2338,2026-01-14
臺銀臺中,38.65,0,1000,104A,2338,2026-01-14
臺銀臺中,38.7,0,1000,104A,2338,2026-01-14
臺銀臺中,38.75,1000,1000,104A,2338,2026-01-14
臺銀臺中,38.85,0,300,104A,2338,2026-01-14
臺銀臺中,38.9,0,50,104A,2338,2026-01-14
臺銀臺中,39.2,0,73,104A,2338,2026-01-14
臺銀高雄,38.7,1000,1000,104C,2338,2026-01-14
臺銀高雄,38.75,26,26,104C,2338,2026-01-14
臺銀高雄,38.8,40,1000,104C,2338,2026-01-14
臺銀高雄,38.9,0,226,104C,2338,2026-01-14
臺銀高雄,38.95,1000,18,104C,2338,2026-01-14
企銀台南,38.9,0,1000,1112,2338,2026-01-14
企銀嘉義,38.85,0,3000,1114,2338,2026-01-14
企銀嘉義,39.3,0,1000,1114,2338,2026-01-14
企銀竹北,38.9,0,216,1117,2338,2026-01-14
企銀豐原,38.85,0,200,1118,2338,2026-01-14
企銀岡山,38.95,0,205,1119,2338,2026-01-14
企銀埔墘,39.0,2000,0,111G,2338,2026-01-14
企銀埔墘,39.2,0,2000,111G,2338,2026-01-14
彰銀,38.6,1000,0,1230,2338,2026-01-14
彰銀台中,38.05,0,10000,1233,2338,2026-01-14
彰銀台中,39.0,0,10000,1233,2338,2026-01-14
彰銀台中,39.25,300,0,1233,2338,2026-01-14
宏遠中和,38.9,0,2000,126H,2338,2026-01-14
宏遠中和,39.1,0,2000,126H,2338,2026-01-14
宏遠中和,39.25,0,1000,126H,2338,2026-01-14
宏遠光隆,39.0,0,1000,126i,2338,2026-01-14
宏遠台中,38.65,1000,0,126L,2338,2026-01-14
宏遠高雄,38.9,2000,0,126Q,2338,2026-01-14
美林,38.05,2000,0,1440,2338,2026-01-14
美林,38.3,6000,0,1440,2338,2026-01-14
美林,38.5,10000,0,1440,2338,2026-01-14
美林,38.6,3000,0,1440,2338,2026-01-14
美林,38.7,10000,0,1440,2338,2026-01-14
美林,38.75,3000,0,1440,2338,2026-01-14
美林,38.8,0,5000,1440,2338,2026-01-14
美林,38.85,3000,0,1440,2338,2026-01-14
美林,38.9,50000,0,1440,2338,2026-01-14
美林,38.95,6000,0,1440,2338,2026-01-14
美林,39.0,114000,0,1440,2338,2026-01-14
台灣摩根,38.05,0,1000,1470,2338,2026-01-14
台灣摩根,38.6,2000,1000,1470,2338,2026-01-14
台灣摩根,38.7,1000,0,1470,2338,2026-01-14
台灣摩根,38.9,19000,0,1470,2338,2026-01-14
台灣摩根,39.1,2000,0,1470,2338,2026-01-14
台灣摩根,39.25,4000,0,1470,2338,2026-01-14
台灣摩根,39.3,2000,0,1470,2338,2026-01-14
台灣摩根,39.35,2000,0,1470,2338,2026-01-14
美商高盛,38.5,4000,5000,1480,2338,2026-01-14
美商高盛,38.55,2000,2000,1480,2338,2026-01-14
美商高盛,38.6,0,7000,1480,2338,2026-01-14
美商高盛,38.65,30000,2000,1480,2338,2026-01-14
美商高盛,38.7,18000,0,1480,2338,2026-01-14
美商高盛,38.75,10000,4000,1480,2338,2026-01-14
美商高盛,38.8,34000,16000,1480,2338,2026-01-14
美商高盛,38.85,2000,19000,1480,2338,2026-01-14
美商高盛,38.9,20000,15000,1480,2338,2026-01-14
美商高盛,38.95,16000,0,1480,2338,2026-01-14
美商高盛,39.0,26000,0,1480,2338,2026-01-14
美商高盛,39.1,1000,0,1480,2338,2026-01-14
美商高盛,39.2,0,2000,1480,2338,2026-01-14
美商高盛,39.25,0,11000,1480,2338,2026-01-14
美商高盛,39.3,0,1000,1480,2338,2026-01-14
港商野村,38.5,1000,0,1560,2338,2026-01-14
港商野村,38.55,2000,0,1560,2338,2026-01-14
港商野村,38.85,4000,0,1560,2338,2026-01-14
花旗環球,38.35,1000,0,1590,2338,2026-01-14
花旗環球,38.4,1000,0,1590,2338,2026-01-14
瑞銀,38.35,1000,0,1650,2338,2026-01-14
瑞銀,38.45,5000,0,1650,2338,2026-01-14
瑞銀,38.5,5000,0,1650,2338,2026-01-14
瑞銀,38.55,3000,0,1650,2338,2026-01-14
瑞銀,38.6,16000,0,1650,2338,2026-01-14
瑞銀,38.65,5000,3000,1650,2338,2026-01-14
瑞銀,38.7,4000,0,1650,2338,2026-01-14
瑞銀,38.75,30000,1000,1650,2338,2026-01-14
瑞銀,38.8,8000,4000,1650,2338,2026-01-14
瑞銀,38.85,16000,1000,1650,2338,2026-01-14
瑞銀,38.9,29000,5000,1650,2338,2026-01-14
瑞銀,38.95,26000,4000,1650,2338,2026-01-14
瑞銀,39.0,7000,3000,1650,2338,2026-01-14
瑞銀,39.25,1000,1000,1650,2338,2026-01-14
瑞銀,39.3,4000,0,1650,2338,2026-01-14
瑞銀,39.35,16000,0,1650,2338,2026-01-14
亞東,38.8,5000,0,2180,2338,2026-01-14
亞東,38.9,0,5000,2180,2338,2026-01-14
亞東板橋,38.95,1000,0,2181,2338,2026-01-14
亞東板橋,39.0,0,4000,2181,2338,2026-01-14
亞東板橋,39.2,1000,0,2181,2338,2026-01-14
亞東台中,38.7,1000,0,2187,2338,2026-01-14
亞東台中,38.9,2000,0,2187,2338,2026-01-14
亞東台中,38.95,2000,0,2187,2338,2026-01-14
亞東台中,39.0,4000,0,2187,2338,2026-01-14
亞東台中,39.25,2000,0,2187,2338,2026-01-14
大展,38.8,1000,0,5050,2338,2026-01-14
大展,39.3,0,1000,5050,2338,2026-01-14
大展台南,39.25,0,1000,5058,2338,2026-01-14
美好蘆洲,38.05,5000,0,5261,2338,2026-01-14
美好蘆洲,38.55,1000,0,5261,2338,2026-01-14
美好蘆洲,38.65,3000,0,5261,2338,2026-01-14
美好蘆洲,38.75,0,1000,5261,2338,2026-01-14
美好蘆洲,38.85,0,4000,5261,2338,2026-01-14
美好蘆洲,38.9,5000,0,5261,2338,2026-01-14
美好蘆洲,39.3,0,1000,5261,2338,2026-01-14
美好楊梅,38.8,0,3000,5262,2338,2026-01-14
