securities_trader,price,buy,sell,securities_trader_id,stock_id,date
合庫,508.0,1000,0,1020,2357,2026-01-20
合庫,510.0,1215,0,1020,2357,2026-01-20
合庫,511.0,11,0,1020,2357,2026-01-20
合庫,512.0,100000,0,1020,2357,2026-01-20
合庫,513.0,100000,0,1020,2357,2026-01-20
合庫,516.0,18000,0,1020,2357,2026-01-20
合庫,517.0,137063,0,1020,2357,2026-01-20
合庫,518.0,110000,1000,1020,2357,2026-01-20
合庫,519.0,5,0,1020,2357,2026-01-20
合庫台中,508.0,1000,0,1021,2357,2026-01-20
合庫台中,509.0,1000,0,1021,2357,2026-01-20
合庫台中,510.0,500,0,1021,2357,2026-01-20
合庫台中,511.0,175,0,1021,2357,2026-01-20
合庫台中,512.0,200,0,1021,2357,2026-01-20
合庫台中,513.0,100,0,1021,2357,2026-01-20
合庫台中,515.0,100,0,1021,2357,2026-01-20
合庫台中,516.0,100,0,1021,2357,2026-01-20
合庫台中,517.0,200,0,1021,2357,2026-01-20
合庫台中,519.0,30,10,1021,2357,2026-01-20
合庫台南,510.0,1050,0,1022,2357,2026-01-20
合庫台南,511.0,10,0,1022,2357,2026-01-20
合庫台南,512.0,10,0,1022,2357,2026-01-20
合庫台南,515.0,5,0,1022,2357,2026-01-20
合庫台南,518.0,8,0,1022,2357,2026-01-20
合庫高雄,510.0,1200,0,1023,2357,2026-01-20
合庫高雄,514.0,1000,0,1023,2357,2026-01-20
合庫高雄,515.0,0,10000,1023,2357,2026-01-20
合庫高雄,518.0,0,1000,1023,2357,2026-01-20
合庫嘉義,510.0,1000,0,1024,2357,2026-01-20
合庫基隆,508.0,1000,0,1025,2357,2026-01-20
合庫基隆,512.0,10,0,1025,2357,2026-01-20
合庫基隆,513.0,3,0,1025,2357,2026-01-20
合庫基隆,516.0,0,20,1025,2357,2026-01-20
合庫彰化,509.0,0,3000,1028,2357,2026-01-20
合庫彰化,512.0,20,0,1028,2357,2026-01-20
合庫彰化,514.0,2000,0,1028,2357,2026-01-20
合庫彰化,515.0,108,2000,1028,2357,2026-01-20
