securities_trader,price,buy,sell,securities_trader_id,stock_id,date
合庫,20.55,2000,37000,1020,3481,2026-01-08
合庫,20.6,0,13000,1020,3481,2026-01-08
合庫,20.65,2000,0,1020,3481,2026-01-08
合庫,20.7,9000,7000,1020,3481,2026-01-08
合庫,20.75,9080,59672,1020,3481,2026-01-08
合庫,20.8,3010,0,1020,3481,2026-01-08
合庫,20.85,19000,0,1020,3481,2026-01-08
合庫,21.0,26000,0,1020,3481,2026-01-08
合庫,21.05,1010,3000,1020,3481,2026-01-08
合庫,21.1,3000,4000,1020,3481,2026-01-08
合庫,21.15,678,0,1020,3481,2026-01-08
合庫,21.2,2000,3000,1020,3481,2026-01-08
合庫,21.3,7000,10000,1020,3481,2026-01-08
合庫,21.4,2000,0,1020,3481,2026-01-08
合庫,21.45,0,15000,1020,3481,2026-01-08
合庫,21.5,22000,27000,1020,3481,2026-01-08
合庫,21.55,11750,27000,1020,3481,2026-01-08
合庫,21.6,4000,7000,1020,3481,2026-01-08
合庫台中,20.55,5000,26000,1021,3481,2026-01-08
合庫台中,20.6,1000,0,1021,3481,2026-01-08
合庫台中,20.65,0,11000,1021,3481,2026-01-08
合庫台中,20.7,13000,10000,1021,3481,2026-01-08
合庫台中,20.75,12955,17250,1021,3481,2026-01-08
合庫台中,20.8,16850,6000,1021,3481,2026-01-08
合庫台中,20.85,18000,2000,1021,3481,2026-01-08
合庫台中,21.0,43218,5000,1021,3481,2026-01-08
合庫台中,21.05,8200,32000,1021,3481,2026-01-08
合庫台中,21.1,12000,67000,1021,3481,2026-01-08
合庫台中,21.2,10000,7000,1021,3481,2026-01-08
合庫台中,21.3,18300,64000,1021,3481,2026-01-08
合庫台中,21.4,3192,0,1021,3481,2026-01-08
合庫台中,21.45,0,28000,1021,3481,2026-01-08
合庫台中,21.5,57600,37000,1021,3481,2026-01-08
合庫台中,21.55,24300,40000,1021,3481,2026-01-08
合庫台中,21.6,4300,15330,1021,3481,2026-01-08
合庫台中,21.65,0,966,1021,3481,2026-01-08
合庫台中,21.7,32000,6000,1021,3481,2026-01-08
合庫台中,22.0,10000,423000,1021,3481,2026-01-08
合庫台南,20.55,5000,25000,1022,3481,2026-01-08
合庫台南,20.6,2000,6000,1022,3481,2026-01-08
合庫台南,20.7,3000,0,1022,3481,2026-01-08
合庫台南,20.75,14200,14269,1022,3481,2026-01-08
合庫台南,20.8,5000,0,1022,3481,2026-01-08
合庫台南,20.85,26100,0,1022,3481,2026-01-08
合庫台南,20.9,0,500,1022,3481,2026-01-08
合庫台南,21.0,7300,2000,1022,3481,2026-01-08
合庫台南,21.05,1000,0,1022,3481,2026-01-08
合庫台南,21.1,10000,0,1022,3481,2026-01-08
合庫台南,21.2,1000,0,1022,3481,2026-01-08
合庫台南,21.3,0,31000,1022,3481,2026-01-08
合庫台南,21.4,1000,500,1022,3481,2026-01-08
合庫台南,21.45,0,2000,1022,3481,2026-01-08
合庫台南,21.5,13200,11000,1022,3481,2026-01-08
合庫台南,21.55,1000,20000,1022,3481,2026-01-08
合庫台南,21.6,1100,3000,1022,3481,2026-01-08
合庫台南,21.7,15000,2000,1022,3481,2026-01-08
合庫高雄,20.55,0,1000,1023,3481,2026-01-08
合庫高雄,20.6,0,1000,1023,3481,2026-01-08
合庫高雄,20.65,0,4000,1023,3481,2026-01-08
