securities_trader,price,buy,sell,securities_trader_id,stock_id,date
合庫,78.6,1000,0,1020,8112,2026-01-12
合庫,78.9,5000,0,1020,8112,2026-01-12
合庫,79.0,3150,1000,1020,8112,2026-01-12
合庫,79.1,1000,4000,1020,8112,2026-01-12
合庫,79.3,2000,0,1020,8112,2026-01-12
合庫,79.4,1000,0,1020,8112,2026-01-12
合庫,79.5,3383,0,1020,8112,2026-01-12
合庫,79.6,0,6,1020,8112,2026-01-12
合庫,79.8,0,5000,1020,8112,2026-01-12
合庫,79.9,1000,0,1020,8112,2026-01-12
合庫,80.2,0,1000,1020,8112,2026-01-12
合庫,80.3,1000,4000,1020,8112,2026-01-12
合庫,80.4,3000,0,1020,8112,2026-01-12
合庫,80.5,2000,0,1020,8112,2026-01-12
合庫,80.6,4000,2000,1020,8112,2026-01-12
合庫,80.7,12050,2000,1020,8112,2026-01-12
合庫,80.8,4000,1000,1020,8112,2026-01-12
合庫,80.9,7000,800,1020,8112,2026-01-12
合庫,81.1,0,5000,1020,8112,2026-01-12
合庫,81.2,16000,2000,1020,8112,2026-01-12
合庫,81.3,4000,0,1020,8112,2026-01-12
合庫,81.4,0,1000,1020,8112,2026-01-12
合庫,81.5,0,2030,1020,8112,2026-01-12
合庫台中,78.1,2000,0,1021,8112,2026-01-12
合庫台中,78.2,0,4000,1021,8112,2026-01-12
合庫台中,78.6,1000,0,1021,8112,2026-01-12
合庫台中,78.9,2203,500,1021,8112,2026-01-12
合庫台中,79.0,1700,1300,1021,8112,2026-01-12
合庫台中,79.2,11100,0,1021,8112,2026-01-12
合庫台中,79.5,11500,1100,1021,8112,2026-01-12
合庫台中,79.6,1197,2000,1021,8112,2026-01-12
合庫台中,79.8,2000,5000,1021,8112,2026-01-12
合庫台中,79.9,0,1000,1021,8112,2026-01-12
合庫台中,80.0,0,4000,1021,8112,2026-01-12
合庫台中,80.1,0,1000,1021,8112,2026-01-12
合庫台中,80.5,4000,0,1021,8112,2026-01-12
合庫台中,80.6,6000,331,1021,8112,2026-01-12
合庫台中,80.7,0,21000,1021,8112,2026-01-12
