securities_trader,price,buy,sell,securities_trader_id,stock_id,date
合庫,1425.0,372,200,1020,2454,2025-12-10
合庫,1430.0,0,150,1020,2454,2025-12-10
合庫,1435.0,9,100,1020,2454,2025-12-10
合庫,1440.0,9,7900,1020,2454,2025-12-10
合庫,1445.0,0,360,1020,2454,2025-12-10
合庫,1450.0,0,2439,1020,2454,2025-12-10
合庫,1455.0,70,3775,1020,2454,2025-12-10
合庫,1460.0,1000,3100,1020,2454,2025-12-10
合庫台中,1420.0,10,0,1021,2454,2025-12-10
合庫台中,1425.0,0,55,1021,2454,2025-12-10
合庫台中,1430.0,0,1000,1021,2454,2025-12-10
合庫台中,1435.0,0,2535,1021,2454,2025-12-10
合庫台中,1440.0,0,700,1021,2454,2025-12-10
合庫台中,1445.0,0,75,1021,2454,2025-12-10
合庫台中,1450.0,10,1500,1021,2454,2025-12-10
合庫台中,1455.0,20,3267,1021,2454,2025-12-10
合庫台中,1460.0,4000,5000,1021,2454,2025-12-10
合庫台南,1430.0,0,84,1022,2454,2025-12-10
合庫台南,1435.0,10,100,1022,2454,2025-12-10
合庫台南,1440.0,300,1008,1022,2454,2025-12-10
合庫台南,1445.0,0,1035,1022,2454,2025-12-10
合庫台南,1450.0,9,37,1022,2454,2025-12-10
合庫台南,1455.0,1005,53,1022,2454,2025-12-10
合庫台南,1460.0,0,4000,1022,2454,2025-12-10
合庫高雄,1435.0,0,10,1023,2454,2025-12-10
合庫高雄,1440.0,0,2065,1023,2454,2025-12-10
合庫高雄,1445.0,0,1080,1023,2454,2025-12-10
合庫高雄,1450.0,200,340,1023,2454,2025-12-10
合庫高雄,1455.0,10202,3260,1023,2454,2025-12-10
合庫高雄,1460.0,0,1000,1023,2454,2025-12-10
合庫嘉義,1435.0,0,50,1024,2454,2025-12-10
合庫嘉義,1440.0,0,5,1024,2454,2025-12-10
合庫嘉義,1445.0,0,5,1024,2454,2025-12-10
合庫嘉義,1450.0,10,0,1024,2454,2025-12-10
合庫嘉義,1455.0,0,490,1024,2454,2025-12-10
合庫基隆,1425.0,10,0,1025,2454,2025-12-10
合庫基隆,1450.0,0,1265,1025,2454,2025-12-10
合庫基隆,1455.0,0,330,1025,2454,2025-12-10
合庫彰化,1430.0,0,90,1028,2454,2025-12-10
合庫彰化,1440.0,0,1490,1028,2454,2025-12-10
合庫彰化,1445.0,0,145,1028,2454,2025-12-10
合庫彰化,1450.0,0,1000,1028,2454,2025-12-10
合庫彰化,1455.0,2000,1100,1028,2454,2025-12-10
合庫彰化,1460.0,0,2000,1028,2454,2025-12-10
合庫鳳山,1435.0,0,20,1029,2454,2025-12-10
合庫鳳山,1440.0,0,40,1029,2454,2025-12-10
合庫鳳山,1450.0,0,1280,1029,2454,2025-12-10
合庫鳳山,1455.0,30,1760,1029,2454,2025-12-10
合庫鳳山,1460.0,0,2000,1029,2454,2025-12-10
合庫新竹,1420.0,0,20,102A,2454,2025-12-10
合庫新竹,1425.0,6,0,102A,2454,2025-12-10
合庫新竹,1430.0,0,100,102A,2454,2025-12-10
合庫新竹,1435.0,2,300,102A,2454,2025-12-10
合庫新竹,1440.0,0,40,102A,2454,2025-12-10
合庫新竹,1445.0,0,250,102A,2454,2025-12-10
合庫新竹,1450.0,0,110,102A,2454,2025-12-10
合庫新竹,1455.0,50,2470,102A,2454,2025-12-10
合庫新竹,1460.0,10,2000,102A,2454,2025-12-10
合庫自強,1420.0,0,50,102C,2454,2025-12-10
合庫自強,1440.0,100,50,102C,2454,2025-12-10
合庫自強,1445.0,100,500,102C,2454,2025-12-10
合庫自強,1450.0,400,2210,102C,2454,2025-12-10
合庫自強,1455.0,0,240,102C,2454,2025-12-10
