securities_trader,price,buy,sell,securities_trader_id,stock_id,date
合庫,1795.0,1000,0,1020,2454,2026-02-23
合庫,1800.0,210,0,1020,2454,2026-02-23
合庫,1805.0,403,36,1020,2454,2026-02-23
合庫,1810.0,2305,1120,1020,2454,2026-02-23
合庫,1815.0,1283,0,1020,2454,2026-02-23
合庫,1820.0,3401,0,1020,2454,2026-02-23
合庫,1825.0,2440,0,1020,2454,2026-02-23
合庫,1830.0,218,50,1020,2454,2026-02-23
合庫,1835.0,1106,1000,1020,2454,2026-02-23
合庫,1840.0,1230,0,1020,2454,2026-02-23
合庫,1845.0,2015,6000,1020,2454,2026-02-23
合庫,1850.0,3200,1200,1020,2454,2026-02-23
合庫,1855.0,1103,1250,1020,2454,2026-02-23
合庫,1860.0,55,0,1020,2454,2026-02-23
合庫,1880.0,1000,0,1020,2454,2026-02-23
合庫台中,1805.0,267,0,1021,2454,2026-02-23
合庫台中,1810.0,1554,0,1021,2454,2026-02-23
合庫台中,1815.0,100,20,1021,2454,2026-02-23
合庫台中,1820.0,462,0,1021,2454,2026-02-23
合庫台中,1825.0,300,35,1021,2454,2026-02-23
合庫台中,1830.0,1555,200,1021,2454,2026-02-23
合庫台中,1835.0,105,0,1021,2454,2026-02-23
合庫台中,1840.0,2026,0,1021,2454,2026-02-23
合庫台中,1845.0,1010,0,1021,2454,2026-02-23
合庫台中,1850.0,20,0,1021,2454,2026-02-23
合庫台中,1855.0,6,0,1021,2454,2026-02-23
合庫台中,1860.0,1010,1000,1021,2454,2026-02-23
合庫台南,1805.0,40,0,1022,2454,2026-02-23
合庫台南,1810.0,45,0,1022,2454,2026-02-23
合庫台南,1815.0,132,0,1022,2454,2026-02-23
合庫台南,1820.0,2096,0,1022,2454,2026-02-23
合庫台南,1825.0,90,10,1022,2454,2026-02-23
合庫台南,1830.0,1205,0,1022,2454,2026-02-23
合庫台南,1835.0,1100,0,1022,2454,2026-02-23
合庫台南,1840.0,10,0,1022,2454,2026-02-23
合庫台南,1845.0,210,0,1022,2454,2026-02-23
合庫台南,1850.0,110,0,1022,2454,2026-02-23
合庫台南,1855.0,130,10,1022,2454,2026-02-23
合庫台南,1860.0,45,0,1022,2454,2026-02-23
合庫高雄,1805.0,1140,0,1023,2454,2026-02-23
