securities_trader,price,buy,sell,securities_trader_id,stock_id,date
合庫,22.6,0,10000,1020,2610,2026-02-06
合庫,22.65,1000,0,1020,2610,2026-02-06
合庫台中,22.5,20000,0,1021,2610,2026-02-06
合庫台中,22.55,3000,10000,1021,2610,2026-02-06
合庫台中,22.6,0,15000,1021,2610,2026-02-06
合庫台南,22.6,3000,4000,1022,2610,2026-02-06
合庫台南,22.65,0,5000,1022,2610,2026-02-06
合庫高雄,22.5,5000,0,1023,2610,2026-02-06
合庫高雄,22.55,10000,0,1023,2610,2026-02-06
合庫高雄,22.6,0,5000,1023,2610,2026-02-06
合庫嘉義,22.5,60000,0,1024,2610,2026-02-06
合庫嘉義,22.75,0,110000,1024,2610,2026-02-06
合庫彰化,22.55,7000,0,1028,2610,2026-02-06
合庫彰化,22.65,5000,1000,1028,2610,2026-02-06
合庫鳳山,22.5,5000,0,1029,2610,2026-02-06
合庫鳳山,22.55,2000,0,1029,2610,2026-02-06
合庫新竹,22.65,45000,0,102A,2610,2026-02-06
合庫自強,22.6,2000,0,102C,2610,2026-02-06
合庫自強,22.65,20000,0,102C,2610,2026-02-06
合庫桃園,22.6,0,12000,102E,2610,2026-02-06
合庫桃園,22.65,2000,2000,102E,2610,2026-02-06
合庫西台,22.55,8000,0,102F,2610,2026-02-06
合庫西台,22.6,28000,14000,102F,2610,2026-02-06
合庫西台,22.65,1000,0,102F,2610,2026-02-06
合庫三重,22.55,0,5000,102G,2610,2026-02-06
合庫三重,22.65,1000,0,102G,2610,2026-02-06
土銀,22.55,3000,0,1030,2610,2026-02-06
土銀,22.6,3100,1000,1030,2610,2026-02-06
土銀,22.65,2000,0,1030,2610,2026-02-06
土銀台中,22.45,0,1000,1031,2610,2026-02-06
土銀台中,22.5,4000,0,1031,2610,2026-02-06
土銀台中,22.6,1000,0,1031,2610,2026-02-06
土銀台南,22.5,0,1000,1032,2610,2026-02-06
土銀台南,22.65,0,3000,1032,2610,2026-02-06
土銀高雄,22.55,2000,20000,1033,2610,2026-02-06
土銀高雄,22.6,10000,15000,1033,2610,2026-02-06
土銀高雄,22.7,10000,0,1033,2610,2026-02-06
土銀嘉義,22.45,0,2000,1034,2610,2026-02-06
土銀嘉義,22.5,0,1000,1034,2610,2026-02-06
土銀新竹,22.5,4000,0,1035,2610,2026-02-06
土銀新竹,22.55,0,199,1035,2610,2026-02-06
土銀新竹,22.6,1000,250,1035,2610,2026-02-06
土銀新竹,22.65,0,1000,1035,2610,2026-02-06
土銀新竹,22.7,0,4000,1035,2610,2026-02-06
土銀彰化,22.5,1000,0,103B,2610,2026-02-06
土銀彰化,22.6,0,2000,103B,2610,2026-02-06
土銀白河,22.65,0,7000,103C,2610,2026-02-06
臺銀,22.5,500,0,1040,2610,2026-02-06
臺銀,22.6,1000,5069,1040,2610,2026-02-06
臺銀,22.65,0,7000,1040,2610,2026-02-06
臺銀臺南,22.55,7000,1000,1042,2610,2026-02-06
臺銀臺南,22.6,0,2000,1042,2610,2026-02-06
臺銀臺南,22.65,10100,0,1042,2610,2026-02-06
臺銀民權,22.5,2000,0,1043,2610,2026-02-06
臺銀民權,22.65,10000,1000,1043,2610,2026-02-06
臺銀新竹,22.5,2000,0,1045,2610,2026-02-06
臺銀臺中,22.5,2000,17000,104A,2610,2026-02-06
臺銀臺中,22.55,0,1000,104A,2610,2026-02-06
臺銀臺中,22.6,0,1000,104A,2610,2026-02-06
臺銀臺中,22.65,0,1000,104A,2610,2026-02-06
臺銀高雄,22.5,0,7050,104C,2610,2026-02-06
臺銀高雄,22.55,0,7000,104C,2610,2026-02-06
臺銀高雄,22.6,23,0,104C,2610,2026-02-06
臺銀高雄,22.65,0,1300,104C,2610,2026-02-06
臺銀金山,22.55,0,2000,104D,2610,2026-02-06
