securities_trader,price,buy,sell,securities_trader_id,stock_id,date
合庫,639.0,34,3000,1020,2368,2026-01-23
合庫,641.0,1000,0,1020,2368,2026-01-23
合庫,643.0,0,1000,1020,2368,2026-01-23
合庫,644.0,0,2000,1020,2368,2026-01-23
合庫,646.0,1000,1000,1020,2368,2026-01-23
合庫,647.0,3000,0,1020,2368,2026-01-23
合庫,648.0,2,0,1020,2368,2026-01-23
合庫,650.0,0,100,1020,2368,2026-01-23
合庫台中,634.0,1000,0,1021,2368,2026-01-23
合庫台中,638.0,0,1000,1021,2368,2026-01-23
合庫台中,639.0,0,2190,1021,2368,2026-01-23
合庫台中,640.0,1000,1000,1021,2368,2026-01-23
合庫台中,642.0,0,100,1021,2368,2026-01-23
合庫台中,644.0,0,200,1021,2368,2026-01-23
合庫台中,645.0,50,1000,1021,2368,2026-01-23
合庫台中,646.0,3100,200,1021,2368,2026-01-23
合庫台中,647.0,1000,1200,1021,2368,2026-01-23
合庫台中,648.0,100,1000,1021,2368,2026-01-23
合庫台中,649.0,0,150,1021,2368,2026-01-23
合庫台中,650.0,1128,1150,1021,2368,2026-01-23
合庫台中,651.0,1000,1000,1021,2368,2026-01-23
合庫台中,652.0,1000,0,1021,2368,2026-01-23
合庫台南,637.0,50,0,1022,2368,2026-01-23
合庫台南,639.0,0,60,1022,2368,2026-01-23
合庫台南,640.0,1000,0,1022,2368,2026-01-23
合庫台南,643.0,0,4000,1022,2368,2026-01-23
合庫台南,646.0,0,1000,1022,2368,2026-01-23
合庫台南,647.0,2000,0,1022,2368,2026-01-23
合庫台南,648.0,0,30,1022,2368,2026-01-23
合庫台南,649.0,35,0,1022,2368,2026-01-23
合庫台南,650.0,0,2000,1022,2368,2026-01-23
合庫高雄,634.0,1000,0,1023,2368,2026-01-23
合庫高雄,638.0,0,10,1023,2368,2026-01-23
合庫高雄,639.0,0,1035,1023,2368,2026-01-23
合庫高雄,640.0,1000,1010,1023,2368,2026-01-23
合庫高雄,641.0,0,500,1023,2368,2026-01-23
合庫高雄,642.0,0,2010,1023,2368,2026-01-23
合庫高雄,643.0,0,1000,1023,2368,2026-01-23
合庫高雄,645.0,0,1010,1023,2368,2026-01-23
合庫高雄,646.0,20,0,1023,2368,2026-01-23
合庫高雄,648.0,0,200,1023,2368,2026-01-23
合庫高雄,649.0,0,10,1023,2368,2026-01-23
合庫高雄,652.0,0,2024,1023,2368,2026-01-23
合庫嘉義,640.0,0,1000,1024,2368,2026-01-23
合庫嘉義,647.0,0,50,1024,2368,2026-01-23
合庫嘉義,648.0,0,1000,1024,2368,2026-01-23
合庫嘉義,650.0,1000,1140,1024,2368,2026-01-23
合庫基隆,640.0,0,500,1025,2368,2026-01-23
合庫基隆,641.0,0,1000,1025,2368,2026-01-23
合庫基隆,646.0,0,1000,1025,2368,2026-01-23
合庫基隆,648.0,0,10,1025,2368,2026-01-23
合庫基隆,651.0,0,80,1025,2368,2026-01-23
合庫彰化,637.0,3000,0,1028,2368,2026-01-23
合庫彰化,639.0,3000,500,1028,2368,2026-01-23
合庫彰化,641.0,1000,0,1028,2368,2026-01-23
合庫彰化,646.0,0,3140,1028,2368,2026-01-23
合庫彰化,647.0,1000,4000,1028,2368,2026-01-23
合庫彰化,650.0,10,250,1028,2368,2026-01-23
合庫彰化,653.0,0,1000,1028,2368,2026-01-23
合庫鳳山,636.0,0,4000,1029,2368,2026-01-23
合庫鳳山,637.0,30,0,1029,2368,2026-01-23
合庫鳳山,639.0,30,0,1029,2368,2026-01-23
合庫鳳山,640.0,60,0,1029,2368,2026-01-23
合庫鳳山,642.0,7030,2000,1029,2368,2026-01-23
合庫鳳山,643.0,0,2000,1029,2368,2026-01-23
合庫鳳山,647.0,0,7000,1029,2368,2026-01-23
合庫鳳山,648.0,0,100,1029,2368,2026-01-23
合庫鳳山,651.0,1020,0,1029,2368,2026-01-23
合庫新竹,637.0,0,1000,102A,2368,2026-01-23
合庫新竹,638.0,0,1000,102A,2368,2026-01-23
合庫新竹,639.0,0,2000,102A,2368,2026-01-23
合庫新竹,642.0,0,300,102A,2368,2026-01-23
合庫新竹,646.0,1000,1000,102A,2368,2026-01-23
合庫新竹,647.0,1000,1000,102A,2368,2026-01-23
合庫新竹,650.0,200,600,102A,2368,2026-01-23
合庫自強,639.0,82,0,102C,2368,2026-01-23
合庫自強,640.0,2000,0,102C,2368,2026-01-23
