securities_trader,price,buy,sell,securities_trader_id,stock_id,date
合庫,586.0,1000,0,1020,2368,2025-12-09
合庫,588.0,2000,0,1020,2368,2025-12-09
合庫,589.0,4000,20000,1020,2368,2025-12-09
合庫,590.0,2000,2000,1020,2368,2025-12-09
合庫,591.0,4000,2000,1020,2368,2025-12-09
合庫,592.0,1100,5030,1020,2368,2025-12-09
合庫,593.0,0,2000,1020,2368,2025-12-09
合庫,594.0,1000,10000,1020,2368,2025-12-09
合庫,595.0,2000,1000,1020,2368,2025-12-09
合庫,596.0,5000,0,1020,2368,2025-12-09
合庫,597.0,1000,2000,1020,2368,2025-12-09
合庫,598.0,1000,0,1020,2368,2025-12-09
合庫台中,587.0,1000,0,1021,2368,2025-12-09
合庫台中,588.0,1000,0,1021,2368,2025-12-09
合庫台中,589.0,4110,0,1021,2368,2025-12-09
合庫台中,590.0,1000,0,1021,2368,2025-12-09
合庫台中,591.0,100,200,1021,2368,2025-12-09
合庫台中,593.0,0,1050,1021,2368,2025-12-09
合庫台中,594.0,1000,1050,1021,2368,2025-12-09
合庫台中,596.0,1000,1000,1021,2368,2025-12-09
合庫台中,597.0,0,2000,1021,2368,2025-12-09
合庫台中,598.0,0,1000,1021,2368,2025-12-09
合庫台中,600.0,1000,0,1021,2368,2025-12-09
合庫台南,589.0,15,0,1022,2368,2025-12-09
合庫台南,592.0,1000,2000,1022,2368,2025-12-09
合庫台南,593.0,0,1000,1022,2368,2025-12-09
合庫台南,595.0,0,1000,1022,2368,2025-12-09
合庫台南,598.0,10,0,1022,2368,2025-12-09
合庫高雄,587.0,1000,0,1023,2368,2025-12-09
合庫高雄,588.0,25,0,1023,2368,2025-12-09
合庫高雄,589.0,1000,0,1023,2368,2025-12-09
合庫高雄,590.0,330,0,1023,2368,2025-12-09
合庫高雄,592.0,1000,0,1023,2368,2025-12-09
合庫高雄,593.0,0,1000,1023,2368,2025-12-09
合庫高雄,595.0,0,1000,1023,2368,2025-12-09
合庫高雄,596.0,30,0,1023,2368,2025-12-09
合庫高雄,598.0,0,2000,1023,2368,2025-12-09
合庫高雄,599.0,0,20,1023,2368,2025-12-09
合庫嘉義,598.0,50,0,1024,2368,2025-12-09
合庫嘉義,600.0,1000,0,1024,2368,2025-12-09
合庫基隆,587.0,0,4000,1025,2368,2025-12-09
合庫基隆,589.0,1000,0,1025,2368,2025-12-09
合庫基隆,590.0,1000,0,1025,2368,2025-12-09
合庫基隆,591.0,2000,1000,1025,2368,2025-12-09
合庫基隆,594.0,0,1000,1025,2368,2025-12-09
合庫基隆,596.0,0,2000,1025,2368,2025-12-09
合庫基隆,600.0,500,0,1025,2368,2025-12-09
合庫彰化,591.0,293,0,1028,2368,2025-12-09
合庫彰化,600.0,1000,0,1028,2368,2025-12-09
合庫鳳山,587.0,1000,0,1029,2368,2025-12-09
合庫鳳山,591.0,0,1000,1029,2368,2025-12-09
合庫新竹,588.0,3000,0,102A,2368,2025-12-09
合庫新竹,589.0,1000,0,102A,2368,2025-12-09
