securities_trader,price,buy,sell,securities_trader_id,stock_id,date
合庫,166.5,0,1000,1020,3105,2025-12-16
合庫,167.0,0,5000,1020,3105,2025-12-16
合庫,167.5,0,2000,1020,3105,2025-12-16
合庫,168.0,0,1000,1020,3105,2025-12-16
合庫,168.5,1000,1000,1020,3105,2025-12-16
合庫,169.0,7000,1000,1020,3105,2025-12-16
合庫,169.5,3000,5100,1020,3105,2025-12-16
合庫,170.0,5000,2000,1020,3105,2025-12-16
合庫,170.5,0,1000,1020,3105,2025-12-16
合庫,171.0,2000,1000,1020,3105,2025-12-16
合庫,172.0,3000,2000,1020,3105,2025-12-16
合庫,172.5,2000,0,1020,3105,2025-12-16
合庫,173.5,1000,0,1020,3105,2025-12-16
合庫,174.5,0,1000,1020,3105,2025-12-16
合庫,175.0,2000,0,1020,3105,2025-12-16
合庫,175.5,1000,0,1020,3105,2025-12-16
合庫,176.0,96,0,1020,3105,2025-12-16
合庫,179.0,2000,0,1020,3105,2025-12-16
合庫台中,166.5,1000,0,1021,3105,2025-12-16
合庫台中,167.0,12000,0,1021,3105,2025-12-16
合庫台中,167.5,3000,20000,1021,3105,2025-12-16
合庫台中,168.0,5100,5000,1021,3105,2025-12-16
合庫台中,168.5,10000,21000,1021,3105,2025-12-16
合庫台中,169.0,13000,21000,1021,3105,2025-12-16
合庫台中,169.5,4000,15000,1021,3105,2025-12-16
合庫台中,170.0,8150,9000,1021,3105,2025-12-16
合庫台中,170.5,2000,5200,1021,3105,2025-12-16
合庫台中,171.0,6100,15078,1021,3105,2025-12-16
合庫台中,171.5,1000,1000,1021,3105,2025-12-16
合庫台中,172.0,1000,5000,1021,3105,2025-12-16
合庫台中,172.5,1000,1000,1021,3105,2025-12-16
合庫台中,173.0,3000,0,1021,3105,2025-12-16
合庫台中,173.5,0,10000,1021,3105,2025-12-16
合庫台中,174.0,2000,0,1021,3105,2025-12-16
合庫台中,174.5,5000,0,1021,3105,2025-12-16
合庫台中,175.0,14000,0,1021,3105,2025-12-16
合庫台中,176.0,3000,4000,1021,3105,2025-12-16
合庫台中,176.5,1000,0,1021,3105,2025-12-16
合庫台中,177.0,8000,0,1021,3105,2025-12-16
合庫台中,179.0,1000,0,1021,3105,2025-12-16
合庫台南,166.5,20000,0,1022,3105,2025-12-16
合庫台南,167.5,1000,2000,1022,3105,2025-12-16
合庫台南,168.0,100,0,1022,3105,2025-12-16
合庫台南,169.0,200,0,1022,3105,2025-12-16
合庫台南,169.5,1000,0,1022,3105,2025-12-16
合庫台南,170.0,1000,20000,1022,3105,2025-12-16
合庫台南,172.0,1000,1000,1022,3105,2025-12-16
合庫台南,175.0,100,0,1022,3105,2025-12-16
合庫台南,176.0,1000,0,1022,3105,2025-12-16
合庫台南,176.5,2000,0,1022,3105,2025-12-16
合庫高雄,166.5,0,2000,1023,3105,2025-12-16
合庫高雄,168.5,0,1000,1023,3105,2025-12-16
合庫高雄,169.0,0,2000,1023,3105,2025-12-16
合庫高雄,169.5,2000,0,1023,3105,2025-12-16
合庫高雄,170.0,1000,2000,1023,3105,2025-12-16
合庫高雄,171.0,1000,0,1023,3105,2025-12-16
合庫高雄,171.5,2000,0,1023,3105,2025-12-16
合庫高雄,173.0,4000,0,1023,3105,2025-12-16
合庫高雄,174.0,2000,0,1023,3105,2025-12-16
合庫高雄,174.5,1000,0,1023,3105,2025-12-16
合庫高雄,175.0,1000,0,1023,3105,2025-12-16
合庫高雄,175.5,1000,1000,1023,3105,2025-12-16
合庫高雄,177.0,1000,0,1023,3105,2025-12-16
合庫嘉義,166.5,0,1000,1024,3105,2025-12-16
合庫嘉義,167.0,0,8000,1024,3105,2025-12-16
合庫嘉義,167.5,0,1000,1024,3105,2025-12-16
合庫嘉義,168.0,110,0,1024,3105,2025-12-16
合庫嘉義,168.5,100,0,1024,3105,2025-12-16
合庫嘉義,169.0,100,1000,1024,3105,2025-12-16
合庫嘉義,169.5,100,0,1024,3105,2025-12-16
合庫嘉義,171.0,2000,1000,1024,3105,2025-12-16
合庫嘉義,172.0,2000,0,1024,3105,2025-12-16
合庫嘉義,173.0,8000,0,1024,3105,2025-12-16
合庫嘉義,175.0,110,0,1024,3105,2025-12-16
合庫基隆,168.0,1100,0,1025,3105,2025-12-16
合庫基隆,169.5,0,1000,1025,3105,2025-12-16
合庫基隆,174.5,20,0,1025,3105,2025-12-16
合庫基隆,177.0,1000,0,1025,3105,2025-12-16
合庫基隆,177.5,1000,0,1025,3105,2025-12-16
合庫基隆,179.0,3000,0,1025,3105,2025-12-16
合庫彰化,167.0,1000,1000,1028,3105,2025-12-16
合庫彰化,168.5,100,0,1028,3105,2025-12-16
合庫彰化,169.0,2000,0,1028,3105,2025-12-16
合庫彰化,169.5,50,0,1028,3105,2025-12-16
合庫彰化,170.0,1000,0,1028,3105,2025-12-16
合庫彰化,170.5,1000,0,1028,3105,2025-12-16
合庫彰化,171.0,5000,0,1028,3105,2025-12-16
合庫彰化,172.0,2000,0,1028,3105,2025-12-16
合庫彰化,173.0,1000,0,1028,3105,2025-12-16
合庫彰化,175.0,2000,0,1028,3105,2025-12-16
合庫彰化,176.5,3000,0,1028,3105,2025-12-16
合庫鳳山,167.5,1010,0,1029,3105,2025-12-16
合庫鳳山,168.0,2000,0,1029,3105,2025-12-16
合庫鳳山,169.0,2000,1000,1029,3105,2025-12-16
合庫鳳山,169.5,9000,1000,1029,3105,2025-12-16
合庫鳳山,170.0,1000,0,1029,3105,2025-12-16
合庫鳳山,173.0,1000,0,1029,3105,2025-12-16
合庫鳳山,175.0,4000,0,1029,3105,2025-12-16
合庫新竹,167.5,1000,2000,102A,3105,2025-12-16
合庫新竹,168.0,4090,1000,102A,3105,2025-12-16
合庫新竹,169.0,1000,0,102A,3105,2025-12-16
合庫新竹,170.0,6000,0,102A,3105,2025-12-16
合庫新竹,171.0,0,3000,102A,3105,2025-12-16
合庫新竹,174.0,1000,0,102A,3105,2025-12-16
合庫新竹,175.0,2000,0,102A,3105,2025-12-16
合庫新竹,179.0,1000,0,102A,3105,2025-12-16
合庫自強,167.0,0,4000,102C,3105,2025-12-16
合庫自強,167.5,2100,7000,102C,3105,2025-12-16
合庫自強,168.0,300,0,102C,3105,2025-12-16
合庫自強,168.5,2000,0,102C,3105,2025-12-16
合庫自強,169.0,1050,0,102C,3105,2025-12-16
合庫自強,169.5,0,1000,102C,3105,2025-12-16
合庫自強,170.0,1000,0,102C,3105,2025-12-16
合庫自強,170.5,2000,1000,102C,3105,2025-12-16
合庫自強,171.0,1000,1000,102C,3105,2025-12-16
合庫自強,171.5,0,5000,102C,3105,2025-12-16
合庫自強,173.0,1000,0,102C,3105,2025-12-16
合庫自強,173.5,1000,0,102C,3105,2025-12-16
合庫自強,174.0,3000,0,102C,3105,2025-12-16
合庫自強,175.0,2000,0,102C,3105,2025-12-16
合庫自強,176.0,5000,0,102C,3105,2025-12-16
合庫自強,177.0,2000,0,102C,3105,2025-12-16
合庫自強,179.0,1000,0,102C,3105,2025-12-16
合庫桃園,166.5,0,2000,102E,3105,2025-12-16
合庫桃園,167.5,3000,1000,102E,3105,2025-12-16
合庫桃園,168.0,2000,1000,102E,3105,2025-12-16
合庫桃園,168.5,1000,15000,102E,3105,2025-12-16
合庫桃園,169.0,4000,0,102E,3105,2025-12-16
合庫桃園,169.5,1000,6000,102E,3105,2025-12-16
合庫桃園,170.0,6000,0,102E,3105,2025-12-16
合庫桃園,170.5,3000,0,102E,3105,2025-12-16
合庫桃園,171.0,5000,0,102E,3105,2025-12-16
合庫桃園,171.5,5000,9000,102E,3105,2025-12-16
合庫桃園,172.0,1000,0,102E,3105,2025-12-16
合庫桃園,174.5,3000,0,102E,3105,2025-12-16
合庫桃園,175.0,1000,0,102E,3105,2025-12-16
合庫桃園,177.0,3000,0,102E,3105,2025-12-16
合庫桃園,179.0,6000,0,102E,3105,2025-12-16
合庫西台中,167.0,2100,0,102F,3105,2025-12-16
合庫西台中,168.0,0,1000,102F,3105,2025-12-16
合庫西台中,169.0,1000,5000,102F,3105,2025-12-16
合庫西台中,169.5,0,2000,102F,3105,2025-12-16
合庫西台中,170.0,0,1000,102F,3105,2025-12-16
合庫西台中,171.0,2000,0,102F,3105,2025-12-16
合庫西台中,172.5,1000,0,102F,3105,2025-12-16
合庫西台中,174.0,1000,0,102F,3105,2025-12-16
合庫西台中,174.5,5000,0,102F,3105,2025-12-16
合庫西台中,175.0,4000,0,102F,3105,2025-12-16
合庫西台中,177.0,12000,1000,102F,3105,2025-12-16
合庫西台中,178.0,2000,0,102F,3105,2025-12-16
合庫三重,166.5,1000,0,102G,3105,2025-12-16
合庫三重,167.5,3000,0,102G,3105,2025-12-16
合庫三重,168.0,1000,0,102G,3105,2025-12-16
合庫三重,168.5,0,2000,102G,3105,2025-12-16
合庫三重,170.0,0,2000,102G,3105,2025-12-16
合庫三重,171.0,1000,4450,102G,3105,2025-12-16
合庫三重,172.0,1000,0,102G,3105,2025-12-16
合庫三重,173.5,1000,0,102G,3105,2025-12-16
合庫三重,174.0,1000,0,102G,3105,2025-12-16
合庫三重,175.0,2000,0,102G,3105,2025-12-16
合庫三重,176.0,0,2000,102G,3105,2025-12-16
土銀,167.0,0,2000,1030,3105,2025-12-16
土銀,167.5,1000,0,1030,3105,2025-12-16
土銀,168.0,2320,3000,1030,3105,2025-12-16
土銀,169.5,1000,1000,1030,3105,2025-12-16
土銀,170.0,3000,0,1030,3105,2025-12-16
土銀,171.0,3000,0,1030,3105,2025-12-16
土銀,174.0,2000,0,1030,3105,2025-12-16
土銀,174.5,3000,0,1030,3105,2025-12-16
土銀,175.0,5000,0,1030,3105,2025-12-16
土銀,175.5,1000,0,1030,3105,2025-12-16
土銀,176.0,1000,0,1030,3105,2025-12-16
土銀,176.5,1000,0,1030,3105,2025-12-16
土銀,177.0,2000,0,1030,3105,2025-12-16
土銀,178.0,1000,0,1030,3105,2025-12-16
土銀台中,167.5,2000,0,1031,3105,2025-12-16
土銀台中,168.0,0,1000,1031,3105,2025-12-16
土銀台中,169.5,1000,0,1031,3105,2025-12-16
土銀台中,171.5,1000,0,1031,3105,2025-12-16
土銀台南,168.0,1000,0,1032,3105,2025-12-16
土銀台南,175.0,1000,0,1032,3105,2025-12-16
土銀高雄,166.5,100,0,1033,3105,2025-12-16
土銀高雄,167.5,300,0,1033,3105,2025-12-16
土銀高雄,168.5,100,0,1033,3105,2025-12-16
土銀高雄,169.0,1000,0,1033,3105,2025-12-16
土銀高雄,170.0,1000,0,1033,3105,2025-12-16
土銀嘉義,167.0,0,1010,1034,3105,2025-12-16
土銀嘉義,167.5,300,1000,1034,3105,2025-12-16
土銀嘉義,168.0,200,0,1034,3105,2025-12-16
土銀嘉義,170.0,0,1000,1034,3105,2025-12-16
土銀嘉義,170.5,1000,0,1034,3105,2025-12-16
土銀嘉義,171.0,1000,0,1034,3105,2025-12-16
土銀新竹,166.5,100,3000,1035,3105,2025-12-16
土銀新竹,167.5,1000,0,1035,3105,2025-12-16
土銀新竹,168.0,1000,0,1035,3105,2025-12-16
土銀新竹,168.5,3000,0,1035,3105,2025-12-16
土銀新竹,169.0,1500,0,1035,3105,2025-12-16
土銀新竹,170.0,1000,2000,1035,3105,2025-12-16
土銀新竹,170.5,4100,0,1035,3105,2025-12-16
土銀新竹,171.5,2000,0,1035,3105,2025-12-16
土銀新竹,172.5,2300,0,1035,3105,2025-12-16
土銀新竹,174.5,5000,0,1035,3105,2025-12-16
土銀新竹,175.0,1000,0,1035,3105,2025-12-16
土銀新竹,176.5,9000,0,1035,3105,2025-12-16
土銀新竹,177.0,5000,0,1035,3105,2025-12-16
土銀新竹,179.0,1000,0,1035,3105,2025-12-16
土銀玉里,168.5,5000,1000,1036,3105,2025-12-16
土銀玉里,173.0,1000,0,1036,3105,2025-12-16
土銀玉里,175.0,2000,0,1036,3105,2025-12-16
土銀玉里,178.0,1000,0,1036,3105,2025-12-16
土銀花蓮,168.0,1000,1000,1037,3105,2025-12-16
土銀花蓮,170.0,1000,0,1037,3105,2025-12-16
土銀花蓮,171.0,100,0,1037,3105,2025-12-16
土銀花蓮,174.0,300,0,1037,3105,2025-12-16
土銀花蓮,175.0,1000,0,1037,3105,2025-12-16
土銀和平,169.0,1000,0,1038,3105,2025-12-16
土銀和平,176.0,5000,0,1038,3105,2025-12-16
土銀士林,168.0,1000,0,1039,3105,2025-12-16
土銀士林,175.5,1000,0,1039,3105,2025-12-16
土銀建國,168.0,0,1000,103A,3105,2025-12-16
土銀建國,168.5,1000,0,103A,3105,2025-12-16
土銀建國,169.5,1000,0,103A,3105,2025-12-16
土銀建國,170.5,1000,0,103A,3105,2025-12-16
土銀建國,171.0,1000,0,103A,3105,2025-12-16
土銀彰化,167.5,0,1000,103B,3105,2025-12-16
土銀彰化,169.5,0,3000,103B,3105,2025-12-16
土銀彰化,171.0,0,4000,103B,3105,2025-12-16
土銀彰化,173.0,1000,0,103B,3105,2025-12-16
土銀彰化,174.0,1000,0,103B,3105,2025-12-16
土銀白河,169.5,100,0,103C,3105,2025-12-16
土銀白河,170.0,2000,0,103C,3105,2025-12-16
土銀白河,171.0,1000,0,103C,3105,2025-12-16
土銀白河,174.5,500,0,103C,3105,2025-12-16
土銀白河,175.5,1000,0,103C,3105,2025-12-16
土銀南港,167.0,1000,0,103F,3105,2025-12-16
土銀南港,167.5,1000,0,103F,3105,2025-12-16
土銀南港,168.0,1000,0,103F,3105,2025-12-16
土銀南港,169.0,0,1000,103F,3105,2025-12-16
土銀南港,170.0,6000,0,103F,3105,2025-12-16
土銀南港,171.0,1000,0,103F,3105,2025-12-16
臺銀證券,166.5,0,1000,1040,3105,2025-12-16
臺銀證券,167.0,1000,3000,1040,3105,2025-12-16
臺銀證券,167.5,1000,5000,1040,3105,2025-12-16
臺銀證券,168.0,1100,1614,1040,3105,2025-12-16
臺銀證券,168.5,0,3000,1040,3105,2025-12-16
臺銀證券,169.5,2100,0,1040,3105,2025-12-16
臺銀證券,170.0,2070,1000,1040,3105,2025-12-16
臺銀證券,170.5,2000,1000,1040,3105,2025-12-16
臺銀證券,171.0,200,2200,1040,3105,2025-12-16
臺銀證券,171.5,0,1000,1040,3105,2025-12-16
臺銀證券,172.0,1000,1000,1040,3105,2025-12-16
臺銀證券,172.5,1350,0,1040,3105,2025-12-16
臺銀證券,173.5,2000,0,1040,3105,2025-12-16
臺銀證券,174.0,1000,0,1040,3105,2025-12-16
臺銀證券,174.5,500,0,1040,3105,2025-12-16
臺銀證券,175.0,1000,0,1040,3105,2025-12-16
臺銀證券,177.0,2000,0,1040,3105,2025-12-16
臺銀證券,177.5,1000,1000,1040,3105,2025-12-16
臺銀臺南,166.5,1000,1000,1042,3105,2025-12-16
臺銀臺南,167.0,1000,1000,1042,3105,2025-12-16
臺銀臺南,167.5,100,3000,1042,3105,2025-12-16
臺銀臺南,168.0,1000,1000,1042,3105,2025-12-16
臺銀臺南,169.0,200,0,1042,3105,2025-12-16
臺銀臺南,170.0,2100,1050,1042,3105,2025-12-16
臺銀臺南,170.5,0,38,1042,3105,2025-12-16
臺銀臺南,171.0,1000,1000,1042,3105,2025-12-16
