securities_trader,price,buy,sell,securities_trader_id,stock_id,date
合庫基隆,5.62,65000,0,1025,2601,2025-12-12
合庫基隆,5.63,2000,0,1025,2601,2025-12-12
土銀嘉義,5.6,1000,0,1034,2601,2025-12-12
臺銀民權,5.61,4000,0,1043,2601,2025-12-12
臺銀臺中,5.61,4000,0,104A,2601,2025-12-12
臺銀高雄,5.62,2000,0,104C,2601,2025-12-12
臺銀高雄,5.63,4000,0,104C,2601,2025-12-12
企銀嘉義,5.61,0,1,1114,2601,2025-12-12
企銀竹北,5.61,0,3000,1117,2601,2025-12-12
美林,5.61,0,17000,1440,2601,2025-12-12
美林,5.62,10000,0,1440,2601,2025-12-12
美林,5.63,5000,1000,1440,2601,2025-12-12
台灣摩根,5.62,1000,0,1470,2601,2025-12-12
台灣摩根,5.63,0,1000,1470,2601,2025-12-12
港商野村,5.62,0,31000,1560,2601,2025-12-12
花旗環球,5.63,1000,0,1590,2601,2025-12-12
瑞銀,5.61,8000,0,1650,2601,2025-12-12
瑞銀,5.62,2000,0,1650,2601,2025-12-12
美好楊梅,5.63,1000,0,5262,2601,2025-12-12
美好泰山,5.63,2000,0,5263,2601,2025-12-12
美好富順,5.61,1000,0,526K,2601,2025-12-12
美好富順,5.63,4000,0,526K,2601,2025-12-12
高橋,5.63,5000,0,5320,2601,2025-12-12
高橋龍潭,5.62,1000,0,5321,2601,2025-12-12
高橋內壢,5.6,10000,0,5323,2601,2025-12-12
第一員林,5.62,5000,0,5381,2601,2025-12-12
第一台中,5.61,5000,0,5382,2601,2025-12-12
第一高雄,5.6,2000,0,5383,2601,2025-12-12
第一高雄,5.63,0,20000,5383,2601,2025-12-12
第一稻埕,5.63,0,5000,538F,2601,2025-12-12
第一安和,5.63,27,0,538j,2601,2025-12-12
第一安和,5.7,273,0,538j,2601,2025-12-12
第一路竹,5.6,37,0,538P,2601,2025-12-12
第一中壢,5.62,3000,0,538Y,2601,2025-12-12
統一新台中,5.63,0,1000,585D,2601,2025-12-12
統一三重,5.62,1000,0,585J,2601,2025-12-12
統一三多,5.65,123,0,585Q,2601,2025-12-12
統一三多,5.8,77,0,585Q,2601,2025-12-12
元富新店,5.6,3000,0,5922,2601,2025-12-12
元富台中,5.61,0,10000,5925,2601,2025-12-12
元富松德,5.6,174,0,592a,2601,2025-12-12
元富松德,5.61,206,0,592a,2601,2025-12-12
元富緯城,5.6,2000,0,592A,2601,2025-12-12
元富潮洲,5.64,0,4000,592C,2601,2025-12-12
元富中原,5.63,1000,0,592g,2601,2025-12-12
元富大裕,5.6,0,172,592l,2601,2025-12-12
元富新興,5.8,100,0,592o,2601,2025-12-12
元富城東,5.6,1000,0,592r,2601,2025-12-12
元富基隆,5.63,2000,0,592S,2601,2025-12-12
元富宜蘭,5.63,3000,0,592U,2601,2025-12-12
元富宜蘭,5.64,2000,0,592U,2601,2025-12-12
元富安南,5.61,3000,0,592Z,2601,2025-12-12
?亞網路,5.78,100,0,6012,2601,2025-12-12
新百王,5.62,0,1000,6210,2601,2025-12-12
光和溪湖,5.62,0,1000,6381,2601,2025-12-12
光和和美,5.63,5000,0,6383,2601,2025-12-12
